,date,bitcoin,ethereum,tether,ripple,solana,terra-luna,cardano,avalanche,stellar,monero
398,2022-01-17 12:00:00,33,7,20,39,36,0,35,5,51,24
399,2022-01-17 13:00:00,31,7,37,52,54,0,48,11,47,33
400,2022-01-17 14:00:00,34,8,21,50,42,0,52,16,28,17
401,2022-01-17 15:00:00,33,10,26,64,58,0,48,17,42,25
402,2022-01-17 16:00:00,37,9,31,74,55,0,42,21,66,10
403,2022-01-17 17:00:00,35,8,16,40,54,0,47,21,67,11
404,2022-01-17 18:00:00,37,11,16,75,48,0,37,22,67,15
405,2022-01-17 19:00:00,36,8,23,35,73,0,49,30,65,23
406,2022-01-17 20:00:00,36,9,21,44,76,0,63,65,54,17
407,2022-01-17 21:00:00,40,11,35,70,69,0,54,69,70,28
408,2022-01-17 22:00:00,44,11,30,81,75,0,48,85,46,15
409,2022-01-17 23:00:00,35,10,17,89,57,0,48,78,39,11
410,2022-01-18 00:00:00,34,9,21,47,58,0,63,55,68,28
411,2022-01-18 01:00:00,34,8,20,79,55,0,52,45,66,17
412,2022-01-18 02:00:00,31,8,16,76,45,0,64,34,56,22
413,2022-01-18 03:00:00,31,7,37,64,50,0,46,27,39,6
414,2022-01-18 04:00:00,31,7,13,67,52,0,39,22,77,24
415,2022-01-18 05:00:00,32,8,9,53,48,0,40,19,70,18
416,2022-01-18 06:00:00,30,7,8,37,41,0,28,15,33,11
417,2022-01-18 07:00:00,29,8,19,27,49,0,42,11,46,0
418,2022-01-18 08:00:00,32,7,21,47,37,0,40,8,87,24
419,2022-01-18 09:00:00,32,9,10,72,66,0,25,5,45,14
420,2022-01-18 10:00:00,29,8,20,47,32,0,31,8,26,0
421,2022-01-18 11:00:00,32,7,22,55,38,0,34,4,51,4
422,2022-01-18 12:00:00,32,7,17,35,49,0,28,9,39,8
423,2022-01-18 13:00:00,32,8,8,53,41,0,31,12,49,4
424,2022-01-18 14:00:00,35,9,8,70,42,0,34,15,41,14
425,2022-01-18 15:00:00,38,9,18,43,42,0,38,17,50,7
426,2022-01-18 16:00:00,36,8,23,59,49,0,26,12,44,17
427,2022-01-18 17:00:00,37,9,32,52,58,0,34,20,54,11
428,2022-01-18 18:00:00,37,10,22,45,50,0,41,16,71,7
429,2022-01-18 19:00:00,39,10,32,47,60,0,32,21,63,23
430,2022-01-18 20:00:00,39,10,25,93,55,0,31,24,55,21
431,2022-01-18 21:00:00,39,10,27,42,49,0,21,17,78,23
432,2022-01-18 22:00:00,39,9,12,83,77,0,36,21,62,26
433,2022-01-18 23:00:00,36,11,17,74,75,0,35,26,52,12
434,2022-01-19 00:00:00,36,9,22,67,51,0,28,32,77,12
435,2022-01-19 01:00:00,31,8,17,56,47,0,19,33,51,6
436,2022-01-19 02:00:00,28,7,17,52,53,0,24,24,51,11
437,2022-01-19 03:00:00,30,8,30,40,56,0,29,22,46,17
438,2022-01-19 04:00:00,33,8,32,92,57,0,29,30,36,12
439,2022-01-19 05:00:00,30,7,31,81,57,0,36,20,36,6
440,2022-01-19 06:00:00,32,9,17,42,58,0,19,14,61,22
441,2022-01-19 07:00:00,29,8,23,50,26,0,28,15,20,20
442,2022-01-19 08:00:00,35,8,21,58,56,0,25,5,53,10
443,2022-01-19 09:00:00,33,7,13,47,36,0,25,5,45,4
444,2022-01-19 10:00:00,32,9,20,63,38,0,23,10,31,18
445,2022-01-19 11:00:00,35,8,18,44,37,0,27,7,25,4
446,2022-01-19 12:00:00,30,8,9,49,34,0,25,10,76,11
447,2022-01-19 13:00:00,32,8,8,88,35,0,26,12,49,4
448,2022-01-19 14:00:00,31,10,15,61,49,0,27,10,64,7
449,2022-01-19 15:00:00,33,7,17,53,46,0,21,12,60,13
450,2022-01-19 16:00:00,35,8,20,44,49,0,21,18,61,14
451,2022-01-19 17:00:00,35,9,11,44,40,0,30,18,79,11
452,2022-01-19 18:00:00,31,9,24,49,68,0,31,19,90,18
453,2022-01-19 19:00:00,33,10,34,61,45,0,31,16,69,27
454,2022-01-19 20:00:00,35,9,30,86,52,0,39,21,49,8
455,2022-01-19 21:00:00,37,11,16,51,60,0,33,20,100,4
456,2022-01-19 22:00:00,37,9,17,49,62,0,31,27,56,5
457,2022-01-19 23:00:00,35,8,35,67,64,0,29,32,52,37
458,2022-01-20 00:00:00,34,8,8,78,39,0,19,35,87,16
459,2022-01-20 01:00:00,28,9,8,52,59,0,28,32,51,6
460,2022-01-20 02:00:00,28,8,13,61,47,0,26,52,40,17
461,2022-01-20 03:00:00,27,7,26,40,52,0,22,83,46,6
462,2022-01-20 04:00:00,28,9,27,59,44,0,26,78,48,24
463,2022-01-20 05:00:00,30,9,26,45,40,0,24,53,71,18
464,2022-01-20 06:00:00,29,7,8,63,30,0,24,29,55,6
465,2022-01-20 07:00:00,31,8,15,55,43,0,24,16,31,26
466,2022-01-20 08:00:00,34,8,14,29,36,0,19,16,29,5
467,2022-01-20 09:00:00,30,7,17,42,35,0,21,10,37,14
468,2022-01-20 10:00:00,29,7,23,54,35,0,25,8,62,13
469,2022-01-20 11:00:00,29,8,9,41,34,0,15,16,50,12
470,2022-01-20 12:00:00,29,7,26,55,29,0,23,17,61,12
471,2022-01-20 13:00:00,35,8,20,67,42,0,17,15,27,17
472,2022-01-20 14:00:00,31,8,16,36,50,0,35,19,63,13
473,2022-01-20 15:00:00,37,10,14,61,53,0,34,23,53,6
474,2022-01-20 16:00:00,35,10,24,53,59,0,26,21,63,16
475,2022-01-20 17:00:00,35,8,26,56,49,0,29,14,55,23
476,2022-01-20 18:00:00,32,9,10,73,43,0,32,25,73,10
477,2022-01-20 19:00:00,33,11,25,75,56,0,31,20,82,14
478,2022-01-20 20:00:00,35,9,42,85,61,0,31,16,48,22
479,2022-01-20 21:00:00,40,9,31,70,67,0,46,22,69,23
480,2022-01-20 22:00:00,46,13,24,85,67,0,50,31,69,21
481,2022-01-20 23:00:00,45,13,17,44,62,0,37,30,70,23
482,2022-01-21 00:00:00,40,13,13,45,61,0,31,38,83,12
483,2022-01-21 01:00:00,41,10,39,53,56,0,25,47,41,18
484,2022-01-21 02:00:00,47,13,18,77,60,0,30,54,42,12
485,2022-01-21 03:00:00,54,13,13,54,72,0,20,80,72,18
486,2022-01-21 04:00:00,58,13,41,70,72,0,23,47,68,6
487,2022-01-21 05:00:00,58,13,18,94,55,0,32,48,37,6
488,2022-01-21 06:00:00,62,12,22,39,54,0,32,24,70,12
489,2022-01-21 07:00:00,63,11,16,81,33,0,25,13,53,5
490,2022-01-21 08:00:00,55,12,11,73,50,0,26,7,34,19
491,2022-01-21 09:00:00,49,10,28,71,34,0,26,4,28,0
492,2022-01-21 10:00:00,49,11,17,48,36,0,26,9,18,9
493,2022-01-21 11:00:00,53,11,10,30,37,0,25,8,30,13
494,2022-01-21 12:00:00,60,13,12,62,43,0,22,13,53,20
495,2022-01-21 13:00:00,63,12,22,45,46,0,24,13,49,15
496,2022-01-21 14:00:00,62,13,11,52,66,0,21,18,54,7
497,2022-01-21 15:00:00,69,14,24,65,55,0,27,11,57,14
498,2022-01-21 16:00:00,61,14,16,49,48,0,22,16,61,7
499,2022-01-21 17:00:00,68,15,29,53,73,0,27,20,47,4
500,2022-01-21 18:00:00,64,15,18,55,47,0,28,16,53,20
501,2022-01-21 19:00:00,62,14,22,55,58,0,18,25,82,9
502,2022-01-21 20:00:00,74,15,38,73,71,0,29,22,46,5
503,2022-01-21 21:00:00,82,17,34,76,72,0,28,25,45,25
504,2022-01-21 22:00:00,99,27,33,93,100,0,32,28,34,11
505,2022-01-21 23:00:00,100,25,22,77,78,0,38,30,54,0
506,2022-01-22 00:00:00,77,22,14,52,57,0,31,30,37,0
507,2022-01-22 00:00:00,83,23,13,48,49,0,26,25,31,0
508,2022-01-22 01:00:00,71,18,13,63,59,0,24,19,47,11
509,2022-01-22 02:00:00,70,14,9,67,36,0,14,23,58,11
510,2022-01-22 03:00:00,66,15,22,64,78,0,27,21,48,11
511,2022-01-22 04:00:00,73,17,23,85,54,0,18,18,100,0
512,2022-01-22 05:00:00,75,15,23,53,47,0,20,20,51,6
513,2022-01-22 06:00:00,77,15,14,70,79,0,21,8,33,11
514,2022-01-22 07:00:00,90,20,4,53,41,0,28,7,46,21
515,2022-01-22 08:00:00,92,18,16,61,63,0,25,7,48,10
516,2022-01-22 09:00:00,89,18,19,77,54,0,29,6,50,18
517,2022-01-22 10:00:00,96,21,22,60,83,0,30,13,53,9
518,2022-01-22 11:00:00,90,16,27,63,63,0,25,5,46,4
519,2022-01-22 12:00:00,85,17,29,56,45,0,21,7,19,4
520,2022-01-22 13:00:00,85,17,12,53,77,0,22,10,37,30
521,2022-01-22 14:00:00,81,17,26,64,62,0,22,16,48,10
522,2022-01-22 15:00:00,89,19,30,51,77,0,22,13,60,3
523,2022-01-22 16:00:00,83,17,52,51,66,0,26,18,40,13
524,2022-01-22 17:00:00,84,17,51,92,70,0,24,17,44,34
525,2022-01-22 18:00:00,99,19,30,83,74,0,32,17,47,11
526,2022-01-22 19:00:00,93,19,19,61,100,0,29,18,26,19
527,2022-01-22 20:00:00,90,18,34,69,78,0,26,19,45,24
528,2022-01-22 21:00:00,91,18,39,66,70,0,28,29,52,22
529,2022-01-22 22:00:00,86,19,23,59,65,0,33,20,51,23
530,2022-01-22 23:00:00,80,16,37,55,88,0,22,29,50,20
531,2022-01-23 00:00:00,77,17,17,83,57,0,21,72,67,0
532,2022-01-23 01:00:00,72,13,39,49,57,0,23,73,37,11
533,2022-01-23 02:00:00,67,16,22,41,61,0,21,91,53,21
534,2022-01-23 03:00:00,76,18,22,77,64,0,17,73,59,0
535,2022-01-23 04:00:00,66,13,14,79,36,0,15,30,71,22
536,2022-01-23 05:00:00,65,13,9,97,68,0,19,28,17,29
537,2022-01-23 06:00:00,62,16,14,72,52,0,25,17,40,6
538,2022-01-23 07:00:00,66,11,18,73,54,0,25,15,37,22
539,2022-01-23 08:00:00,63,14,37,46,37,0,20,9,59,5
540,2022-01-23 09:00:00,62,14,8,54,56,0,18,10,23,9
541,2022-01-23 10:00:00,61,14,33,56,61,0,15,12,40,13
542,2022-01-23 11:00:00,55,14,21,50,53,0,14,9,25,13
543,2022-01-23 12:00:00,57,15,23,40,44,0,22,11,39,4
544,2022-01-23 13:00:00,59,12,15,50,65,0,17,9,51,15
545,2022-01-23 14:00:00,53,13,28,60,51,0,21,14,51,14
546,2022-01-23 15:00:00,60,15,14,36,53,0,24,14,52,20
547,2022-01-23 16:00:00,55,15,30,34,43,0,20,13,26,17
548,2022-01-23 17:00:00,59,12,22,36,48,0,12,17,43,17
549,2022-01-23 18:00:00,63,16,32,29,45,0,25,13,38,14
550,2022-01-23 19:00:00,69,16,33,61,65,0,25,15,40,15
551,2022-01-23 20:00:00,65,15,19,35,61,0,25,22,45,19
552,2022-01-23 21:00:00,63,17,24,62,58,0,20,19,33,21
553,2022-01-23 22:00:00,70,15,38,90,60,0,21,21,37,9
554,2022-01-23 23:00:00,66,15,13,55,49,0,25,24,45,10
555,2022-01-24 00:00:00,61,12,17,69,70,0,18,19,56,10
556,2022-01-24 01:00:00,55,12,12,29,62,0,20,27,64,10
557,2022-01-24 02:00:00,51,13,36,62,60,0,18,19,73,15
558,2022-01-24 03:00:00,56,11,24,29,69,0,17,22,54,15
559,2022-01-24 04:00:00,55,12,26,70,58,0,13,16,98,5
560,2022-01-24 05:00:00,64,13,13,100,58,0,20,9,41,5
561,2022-01-24 06:00:00,63,18,32,41,64,0,15,8,38,15
562,2022-01-24 07:00:00,59,14,11,37,59,0,17,10,26,4
563,2022-01-24 08:00:00,57,12,20,41,58,0,17,9,36,20
564,2022-01-24 09:00:00,61,14,45,39,87,0,28,7,39,23
565,2022-01-24 10:00:00,77,16,28,44,65,0,27,8,19,0
566,2022-01-24 11:00:00,85,19,15,66,65,0,22,8,46,4
567,2022-01-24 12:00:00,86,18,32,44,54,0,24,13,32,16
568,2022-01-24 13:00:00,88,18,28,47,73,0,22,9,39,6
569,2022-01-24 14:00:00,95,19,13,55,75,0,24,13,52,8
570,2022-01-24 15:00:00,100,22,19,34,71,0,21,10,43,8
571,2022-01-24 16:00:00,95,19,21,50,60,0,24,15,59,23
572,2022-01-24 17:00:00,100,20,13,57,74,0,23,17,56,14
573,2022-01-24 18:00:00,100,21,19,61,77,0,26,15,71,20
574,2022-01-24 19:00:00,94,19,30,44,70,0,22,11,63,9
575,2022-01-24 20:00:00,90,20,27,71,68,0,26,14,65,16
576,2022-01-24 21:00:00,92,20,15,48,92,0,26,20,57,18
577,2022-01-24 22:00:00,84,18,36,50,70,0,23,24,47,24
578,2022-01-24 23:00:00,73,19,11,48,53,0,21,29,47,13
579,2022-01-25 00:00:00,65,15,33,67,92,0,21,27,44,13
580,2022-01-25 01:00:00,61,16,29,81,49,0,19,51,43,9
581,2022-01-25 02:00:00,57,12,35,54,39,0,14,54,51,4
582,2022-01-25 03:00:00,52,15,14,30,54,0,16,61,52,4
583,2022-01-25 04:00:00,59,14,4,46,47,0,20,82,45,14
584,2022-01-25 05:00:00,61,13,19,54,62,0,17,28,68,14
585,2022-01-25 06:00:00,60,14,31,57,55,0,13,9,59,21
586,2022-01-25 07:00:00,60,13,19,53,47,0,21,14,39,8
587,2022-01-25 08:00:00,59,12,9,32,31,0,18,5,26,8
588,2022-01-25 09:00:00,55,12,23,45,39,0,22,8,42,7
589,2022-01-25 10:00:00,56,13,20,58,53,0,19,5,41,7
590,2022-01-25 11:00:00,61,12,29,70,44,0,20,10,29,19
591,2022-01-25 12:00:00,59,13,17,37,50,0,23,13,26,15
592,2022-01-25 13:00:00,64,12,20,55,41,0,21,14,48,5
593,2022-01-25 14:00:00,59,14,21,55,46,0,23,18,49,21
594,2022-01-25 15:00:00,63,14,17,44,46,0,24,20,39,10
595,2022-01-25 16:00:00,66,14,20,49,44,0,19,16,45,21
596,2022-01-25 17:00:00,64,14,11,44,48,0,22,19,49,16
597,2022-01-25 18:00:00,65,15,9,58,65,0,26,19,80,17
598,2022-01-25 19:00:00,66,15,25,43,43,0,19,16,68,15
599,2022-01-25 20:00:00,65,14,16,56,66,0,16,19,50,16
600,2022-01-25 21:00:00,70,17,12,57,63,0,20,20,63,11
601,2022-01-25 22:00:00,74,14,36,43,40,0,27,16,35,16
602,2022-01-25 23:00:00,58,11,11,68,41,0,20,23,66,0
603,2022-01-26 00:00:00,53,13,26,61,59,0,25,22,72,13
604,2022-01-26 01:00:00,48,12,29,41,57,0,16,22,53,13
605,2022-01-26 02:00:00,48,13,18,53,36,0,17,24,49,9
606,2022-01-26 03:00:00,51,11,15,42,50,0,19,14,50,0
607,2022-01-26 04:00:00,54,12,20,83,76,0,16,16,59,5
608,2022-01-26 05:00:00,52,12,25,68,46,0,13,14,35,10
609,2022-01-26 06:00:00,54,12,29,55,42,0,17,9,20,10
610,2022-01-26 07:00:00,50,11,15,31,40,0,17,6,45,9
611,2022-01-26 08:00:00,53,11,17,53,38,0,15,9,42,4
612,2022-01-26 09:00:00,51,11,23,65,53,0,8,5,44,8
613,2022-01-26 10:00:00,56,11,13,53,51,0,23,7,67,12
614,2022-01-26 11:00:00,54,11,21,34,58,0,15,5,43,0
615,2022-01-26 12:00:00,52,13,33,48,44,0,20,6,43,13
616,2022-01-26 13:00:00,61,13,26,60,32,0,22,13,40,12
617,2022-01-26 14:00:00,61,15,22,62,42,0,23,10,53,9
618,2022-01-26 15:00:00,59,14,22,53,56,0,21,15,71,18
619,2022-01-26 16:00:00,59,13,29,80,39,0,17,17,82,15
620,2022-01-26 17:00:00,58,14,18,47,59,0,25,19,34,28
621,2022-01-26 18:00:00,62,13,10,62,65,0,17,21,51,9
622,2022-01-26 19:00:00,69,16,17,49,52,0,24,15,30,20
623,2022-01-26 20:00:00,67,17,24,85,54,0,27,15,61,7
624,2022-01-26 21:00:00,63,18,39,50,48,0,23,25,47,12
625,2022-01-26 22:00:00,65,17,22,86,65,0,22,31,49,9
626,2022-01-26 23:00:00,60,12,20,50,36,0,20,27,54,10
627,2022-01-27 00:00:00,55,11,21,72,54,0,17,28,65,10
628,2022-01-27 01:00:00,51,12,25,46,42,0,14,43,40,10
629,2022-01-27 02:00:00,50,12,29,64,57,0,17,51,55,15
630,2022-01-27 03:00:00,52,11,13,64,67,0,15,100,50,10
631,2022-01-27 04:00:00,56,12,22,72,52,0,18,64,79,5
632,2022-01-27 05:00:00,54,12,13,53,52,0,15,53,52,21
633,2022-01-27 06:00:00,55,12,24,71,49,0,15,54,24,15
634,2022-01-27 07:00:00,50,10,11,38,47,0,17,21,31,4
635,2022-01-27 08:00:00,49,11,24,53,41,0,12,16,37,16
636,2022-01-27 09:00:00,46,9,13,97,31,0,13,16,35,12
637,2022-01-27 10:00:00,50,11,9,35,40,0,15,11,56,4
638,2022-01-27 11:00:00,47,11,23,42,55,0,13,18,56,10
639,2022-01-27 12:00:00,48,11,8,58,40,0,10,22,52,16
640,2022-01-27 13:00:00,50,11,13,46,37,0,16,22,52,6
641,2022-01-27 14:00:00,47,12,15,40,36,0,16,32,56,0
642,2022-01-27 15:00:00,49,10,15,33,32,0,14,16,50,6
643,2022-01-27 16:00:00,49,12,10,56,47,0,18,18,72,15
644,2022-01-27 17:00:00,53,12,21,42,52,0,19,17,59,3
645,2022-01-27 18:00:00,56,11,22,55,32,0,16,23,62,10
646,2022-01-27 19:00:00,53,13,25,52,44,0,17,19,75,3
647,2022-01-27 20:00:00,57,13,21,62,67,0,18,23,47,7
648,2022-01-27 21:00:00,62,14,23,57,61,0,18,21,67,12
649,2022-01-27 22:00:00,56,12,29,41,64,0,21,19,48,22
650,2022-01-27 23:00:00,50,13,12,53,56,0,17,27,38,14
651,2022-01-28 00:00:00,50,11,8,50,38,0,15,23,29,5
652,2022-01-28 01:00:00,44,9,8,41,41,0,18,25,68,14
653,2022-01-28 02:00:00,42,9,29,54,40,0,13,25,69,5
654,2022-01-28 03:00:00,46,9,34,48,47,0,14,19,36,10
655,2022-01-28 04:00:00,45,11,9,40,45,0,11,23,53,11
656,2022-01-28 05:00:00,47,10,31,72,43,0,20,13,16,37
657,2022-01-28 06:00:00,46,12,8,25,43,0,14,7,54,5
658,2022-01-28 07:00:00,46,10,8,62,40,0,14,10,14,14
659,2022-01-28 08:00:00,44,9,17,36,37,0,15,8,42,13
660,2022-01-28 09:00:00,38,9,13,50,31,0,12,9,35,16
661,2022-01-28 10:00:00,41,9,16,52,38,0,17,6,46,11
662,2022-01-28 11:00:00,47,9,12,39,46,0,12,7,7,11
663,2022-01-28 12:00:00,48,8,17,54,37,0,18,12,43,7
664,2022-01-28 13:00:00,48,10,21,46,47,0,17,10,35,13
665,2022-01-28 14:00:00,45,10,23,36,32,0,16,9,61,3
666,2022-01-28 15:00:00,49,11,15,51,47,0,17,18,48,24
667,2022-01-28 16:00:00,46,12,25,47,44,0,17,13,52,25
668,2022-01-28 17:00:00,46,10,13,35,47,0,14,16,54,10
669,2022-01-28 18:00:00,50,10,23,69,45,0,16,18,58,14
670,2022-01-28 19:00:00,48,10,9,21,49,0,16,19,61,22
671,2022-01-28 20:00:00,54,10,28,42,53,0,16,20,49,11
672,2022-01-28 21:00:00,54,14,24,63,66,0,18,18,53,12
673,2022-01-28 22:00:00,51,16,22,69,56,0,20,29,49,9
674,2022-01-28 23:00:00,52,11,17,43,63,0,16,25,70,20
675,2022-01-29 00:00:00,45,10,26,48,57,0,9,36,41,15
676,2022-01-29 00:00:00,73,17,28,52,56,0,10,42,47,18
677,2022-01-29 01:00:00,69,14,34,44,35,0,16,72,44,12
678,2022-01-29 02:00:00,64,18,25,40,38,0,18,74,51,0
679,2022-01-29 03:00:00,64,16,45,71,34,0,15,100,51,19
680,2022-01-29 04:00:00,61,17,0,51,41,0,14,70,39,13
681,2022-01-29 05:00:00,62,14,10,37,40,0,21,44,33,20
682,2022-01-29 06:00:00,60,17,25,77,45,0,10,21,58,32
683,2022-01-29 07:00:00,72,16,9,58,35,0,18,13,91,18
684,2022-01-29 08:00:00,71,15,40,58,41,0,15,14,28,17
685,2022-01-29 09:00:00,66,17,4,21,39,0,21,19,43,5
686,2022-01-29 10:00:00,64,15,28,33,32,0,16,9,26,5
687,2022-01-29 11:00:00,63,14,27,50,35,0,19,11,15,19
688,2022-01-29 12:00:00,67,15,10,57,34,0,17,18,23,13
689,2022-01-29 13:00:00,68,16,23,43,42,0,18,15,55,13
690,2022-01-29 14:00:00,67,15,16,57,42,0,21,18,49,16
691,2022-01-29 15:00:00,70,17,18,59,44,0,19,15,63,19
692,2022-01-29 16:00:00,68,16,30,58,44,0,18,16,58,15
693,2022-01-29 17:00:00,71,15,16,79,43,0,19,19,36,24
694,2022-01-29 18:00:00,64,17,16,40,56,0,19,21,30,29
695,2022-01-29 19:00:00,65,17,14,76,57,0,22,23,31,17
696,2022-01-29 20:00:00,68,17,25,48,46,0,22,25,75,28
697,2022-01-29 21:00:00,75,19,19,51,67,0,20,23,30,20
698,2022-01-29 22:00:00,72,19,29,90,44,0,9,28,65,11
699,2022-01-29 23:00:00,69,19,37,47,41,0,21,29,53,23
700,2022-01-30 00:00:00,75,18,29,49,43,0,19,28,81,0
701,2022-01-30 01:00:00,67,16,25,41,54,0,17,28,65,19
702,2022-01-30 02:00:00,63,17,20,75,32,0,9,33,45,13
703,2022-01-30 03:00:00,64,16,10,52,37,0,16,35,85,26
704,2022-01-30 04:00:00,59,13,26,54,39,0,20,24,48,7
705,2022-01-30 05:00:00,65,17,38,77,36,0,27,25,35,14
706,2022-01-30 06:00:00,59,16,21,70,29,0,11,18,75,13
707,2022-01-30 07:00:00,64,14,45,56,40,0,20,11,26,19
708,2022-01-30 08:00:00,71,17,22,36,17,0,23,13,63,6
709,2022-01-30 09:00:00,64,13,13,39,44,0,14,11,88,0
710,2022-01-30 10:00:00,57,14,12,37,14,0,10,9,52,5
711,2022-01-30 11:00:00,59,18,19,32,34,0,12,6,20,10
712,2022-01-30 12:00:00,59,14,18,59,34,0,12,11,51,23
713,2022-01-30 13:00:00,60,12,34,61,34,0,14,12,65,30
714,2022-01-30 14:00:00,60,17,12,38,36,0,13,20,44,8
715,2022-01-30 15:00:00,64,15,12,24,28,0,11,28,54,8
716,2022-01-30 16:00:00,67,13,24,30,53,0,18,18,58,30
717,2022-01-30 17:00:00,62,17,15,63,37,0,15,24,56,12
718,2022-01-30 18:00:00,66,17,22,59,36,0,19,23,45,12
719,2022-01-30 19:00:00,72,19,37,48,47,0,15,24,56,13
720,2022-01-30 20:00:00,69,22,35,63,39,0,22,24,67,9
721,2022-01-30 21:00:00,75,16,34,65,41,0,20,29,44,19
722,2022-01-30 22:00:00,73,18,29,75,35,0,17,28,37,10
723,2022-01-30 23:00:00,60,16,27,54,39,0,11,32,46,11
724,2022-01-31 00:00:00,62,17,23,69,33,0,20,41,35,23
725,2022-01-31 01:00:00,65,14,14,14,33,0,17,77,70,0
726,2022-01-31 02:00:00,60,14,14,41,47,0,15,90,41,17
727,2022-01-31 03:00:00,61,12,19,33,27,0,19,79,60,6
728,2022-01-31 04:00:00,60,14,24,44,36,0,12,50,94,25
729,2022-01-31 05:00:00,57,16,29,79,35,0,13,22,50,6
730,2022-01-31 06:00:00,64,16,9,37,43,0,16,19,41,34
731,2022-01-31 07:00:00,64,13,20,53,48,0,14,10,62,10
732,2022-01-31 08:00:00,64,15,15,50,33,0,19,10,29,10
733,2022-01-31 09:00:00,61,13,14,63,27,0,18,10,56,14
734,2022-01-31 10:00:00,64,13,10,45,32,0,14,9,22,9
735,2022-01-31 11:00:00,60,13,26,43,36,0,14,10,54,8
736,2022-01-31 12:00:00,66,14,12,49,36,0,17,10,27,11
737,2022-01-31 13:00:00,65,16,8,53,29,0,16,16,43,7
738,2022-01-31 14:00:00,65,16,21,45,35,0,21,13,48,10
739,2022-01-31 15:00:00,74,16,16,56,36,0,26,14,44,7
740,2022-01-31 16:00:00,66,18,26,65,28,0,17,13,58,10
741,2022-01-31 17:00:00,71,18,17,53,51,0,18,18,54,25
742,2022-01-31 18:00:00,79,18,26,53,50,0,12,12,38,26
743,2022-01-31 19:00:00,70,20,15,59,62,0,23,22,71,16
744,2022-01-31 20:00:00,79,19,19,62,50,0,24,18,71,21
745,2022-01-31 21:00:00,79,22,43,34,44,0,19,23,74,32
746,2022-01-31 22:00:00,79,16,24,55,34,0,19,25,62,25
747,2022-01-31 23:00:00,75,20,27,29,55,0,27,32,52,51
748,2022-02-01 00:00:00,66,17,28,85,49,0,20,29,61,18
749,2022-02-01 01:00:00,67,16,24,40,33,0,19,29,43,0
750,2022-02-01 02:00:00,58,14,14,51,57,0,14,26,56,18
751,2022-02-01 03:00:00,62,19,19,91,55,0,13,16,68,24
752,2022-02-01 04:00:00,63,20,10,63,50,0,15,21,77,6
753,2022-02-01 05:00:00,62,15,15,36,49,0,28,20,13,0
754,2022-02-01 06:00:00,76,18,32,48,59,0,21,17,47,17
755,2022-02-01 07:00:00,79,18,25,75,43,0,10,9,59,11
756,2022-02-01 08:00:00,71,17,11,64,32,0,18,5,39,14
757,2022-02-01 09:00:00,70,18,39,64,43,0,12,7,54,9
758,2022-02-01 10:00:00,68,17,27,51,36,0,17,9,49,9
759,2022-02-01 11:00:00,65,16,22,37,43,0,11,6,49,16
760,2022-02-01 12:00:00,70,16,9,63,46,0,16,11,34,0
761,2022-02-01 13:00:00,68,15,29,40,39,0,19,9,51,14
762,2022-02-01 14:00:00,70,17,25,66,42,0,16,13,66,10
763,2022-02-01 15:00:00,71,18,21,63,52,0,16,17,46,13
764,2022-02-01 16:00:00,74,17,16,70,48,0,20,14,44,3
765,2022-02-01 17:00:00,74,20,19,59,79,0,23,20,56,3
766,2022-02-01 18:00:00,71,20,26,73,71,0,20,15,55,11
767,2022-02-01 19:00:00,73,16,15,61,81,0,16,18,66,15
768,2022-02-01 20:00:00,71,17,22,80,58,0,13,17,80,20
769,2022-02-01 21:00:00,75,21,28,98,84,0,30,32,81,13
770,2022-02-01 22:00:00,72,20,27,66,68,0,20,33,35,10
771,2022-02-01 23:00:00,69,18,25,41,100,0,18,37,77,11
772,2022-02-02 00:00:00,62,21,18,72,68,0,16,25,52,11
773,2022-02-02 01:00:00,64,14,35,84,39,0,19,48,50,17
774,2022-02-02 02:00:00,66,17,13,62,47,0,10,55,75,29
775,2022-02-02 03:00:00,66,18,23,78,44,0,14,77,52,6
776,2022-02-02 04:00:00,62,11,19,35,61,0,11,86,67,6
777,2022-02-02 05:00:00,62,16,5,51,52,0,21,43,55,12
778,2022-02-02 06:00:00,63,13,22,70,41,0,15,16,39,0
779,2022-02-02 07:00:00,66,15,20,47,49,0,16,8,46,15
780,2022-02-02 08:00:00,60,15,11,56,36,0,17,14,43,14
781,2022-02-02 09:00:00,56,15,7,68,43,0,17,11,46,0
782,2022-02-02 10:00:00,62,15,27,44,56,0,19,9,53,18
783,2022-02-02 11:00:00,64,13,19,57,36,0,15,10,28,4
784,2022-02-02 12:00:00,59,13,27,41,47,0,23,9,38,15
785,2022-02-02 13:00:00,61,15,22,51,34,0,17,15,68,11
786,2022-02-02 14:00:00,62,15,32,57,35,0,14,19,48,14
787,2022-02-02 15:00:00,69,16,32,46,37,0,15,15,45,7
788,2022-02-02 16:00:00,71,18,35,46,39,0,14,19,35,17
789,2022-02-02 17:00:00,63,18,11,60,50,0,12,15,47,11
790,2022-02-02 18:00:00,70,15,15,69,51,0,16,31,64,11
791,2022-02-02 19:00:00,70,16,27,69,68,0,18,20,39,16
792,2022-02-02 20:00:00,70,15,22,55,54,0,19,17,62,12
793,2022-02-02 21:00:00,83,18,18,41,76,0,17,23,100,14
794,2022-02-02 22:00:00,73,19,27,59,99,0,16,15,86,5
795,2022-02-02 23:00:00,71,16,26,47,79,0,16,21,56,0
